Unnamed: 0,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
28,1988.0,600.0,17808.0,0.0,0.0,180621.0,0.0,0.0,0.0,168775.54238,134850.0,32.35,-4.57,14.87,30.33
29,1989.0,749.0,21312.0,0.0,0.0,190626.0,0.0,0.0,0.0,178494.90718,125094.4,27.57,-8.18,18.33,35.6
30,1990.0,1628.0,21610.0,0.0,0.0,193103.0,0.0,0.0,0.0,191577.31925,114120.8,36.2,11.79,23.19,42.62
31,1991.0,1752.0,27021.0,0.0,0.0,197717.0,0.0,0.0,0.0,214841.9797,101616.0,35.5,4.53,20.2,35.73
32,1992.0,1782.0,18849.0,0.0,0.0,212057.0,0.0,0.0,0.0,213370.40519000002,90358.2,33.36,9.82,19.25,33.04
33,1993.0,1762.0,28525.0,0.0,0.0,226368.0,0.0,0.0,0.0,221742.42911,80034.2,32.44,8.03,16.75,27.94
34,1994.0,1660.0,14144.0,0.0,0.0,251484.0,0.0,0.0,0.0,238838.05800999998,70800.6,32.39,5.24,15.66,25.44
35,1995.0,1597.0,24448.0,0.0,0.0,256615.0,0.0,0.0,0.0,253705.13436999999,66021.4,31.82,-1.42,16.75,26.48
36,1996.0,1784.0,26829.0,0.0,0.0,270320.0,0.0,0.0,0.0,259829.65235,62854.6,34.01,10.4,20.46,31.4
37,1997.0,1712.0,21914.0,0.0,0.0,286408.0,0.0,0.0,0.0,321059.71353,58307.4,29.93,-1.09,18.64,27.98
38,1998.0,1397.0,12494.0,0.0,0.0,313403.0,0.0,0.0,0.0,293353.18877,52165.2,29.56,-15.06,11.91,17.6
39,1999.0,1458.0,14591.0,0.0,0.0,337639.0,0.0,0.0,0.0,292250.03507,45448.8,31.4,-5.37,16.56,23.89
40,2000.0,1428.0,18882.0,0.0,0.0,351621.0,0.0,0.0,0.0,312014.7197,45860.6,33.02,3.38,27.39,38.29
41,2001.0,1562.0,26711.0,0.0,0.0,350578.0,0.0,0.0,0.0,288779.38831999997,42775.0,35.17,4.5,23.0,31.3
42,2002.0,1669.0,31087.0,0.0,0.0,364465.0,0.0,0.0,0.0,286179.29868,41870.2,30.9,-3.83,22.81,30.52
43,2003.0,1386.0,27954.0,0.0,3.0,376269.0,0.0,6174.09144,1030.10027,249369.92891,37839.2,31.08,-2.25,27.69,36.26
44,2004.0,1540.0,30562.0,0.0,2.0,382666.0,0.0,6893.58907,1155.24299,272210.61406,37172.2,35.35,7.15,37.66,47.98
45,2005.0,1462.0,32872.0,0.0,2.0,395166.0,0.0,6598.77765,1110.58001,270663.4984,32184.2,29.89,-12.92,50.04,61.65
46,2006.0,1520.0,29066.0,0.0,2.0,395550.0,0.0,11046.523459999999,1867.45571,272235.01321,29539.4,35.85,7.22,58.3,69.64
47,2007.0,1270.0,31517.0,0.0,3.0,401522.0,0.0,26029.71783,4420.19246,275428.85254,30165.8,30.66,-11.36,64.2,74.44
48,2008.0,1364.0,31484.0,0.0,141.0,384270.0,0.0,31753.47932,5415.59578,162173.18524000002,36093.4,36.85,13.43,91.48,102.0
49,2009.0,1372.0,21851.0,0.0,300.0,363146.0,0.0,29801.39525,5114.45871,160264.0293,34220.0,33.87,8.32,53.48,59.93
50,2010.0,1251.0,29625.0,0.0,360.0,385021.0,0.0,33733.21316039322,5809.621278876933,156921.94881834707,28752.04059471842,31.22,-3.54,71.21,78.65
51,2011.0,1357.0,32889.0,0.0,456.0,399437.0,0.0,38013.08029304505,6569.116036016892,153392.8783893676,23368.68996790389,36.82,8.33,87.04,93.21
52,2012.0,1215.0,28020.0,0.0,1132.0,416701.0,0.0,42667.61048824752,7398.904716399438,149681.65991124357,18060.076493804343,31.0,-8.73,86.46,90.72
53,2013.0,1419.0,28921.0,0.0,2800.0,430538.0,0.0,47724.795813892284,8303.313099916415,145792.21054632205,12819.082348351716,38.23,14.26,91.17,94.25
54,2014.0,1600.0,31246.0,0.0,3868.0,447961.0,0.0,53215.858191858635,9289.911301378566,141728.44745695038,7637.699979469296,36.66,14.57,85.6,87.05
55,2015.0,1051.6387698086965,8322.013267078506,0.0,4461.628920413434,450464.063764317,0.0,59174.172780017376,10364.106545650704,137493.30851488883,2508.811563089141,31.75,-3.35,41.85,42.53
56,2016.0,1169.7936439216082,6527.515168942013,0.0,5596.9456363906165,458956.23483517213,0.0,65636.34459022699,11534.55039251653,133090.7108824848,-2572.921268839971,36.05,4.66,46.12346273712689,45.34334281602651
57,2017.0,1268.140267296489,6842.142292974309,0.0,6914.747809289455,467825.98799030297,0.0,72640.05525234163,12807.731511813829,128523.59243149846,-7611.057428351836,31.889769777057968,-0.4449180142689073,50.27031775246161,47.86557419563582
58,2018.0,1353.2507461469868,4123.088587130969,0.0,8401.296374710448,476719.5094616357,0.0,80227.2928681989,14192.301463326292,123795.87032427714,-12612.714739514748,34.844587630815475,3.612318018293181,53.63968414130846,49.564251832694644
59,2019.0,1504.9720496245827,2335.866082040589,0.0,10201.253336008722,485614.6070812586,0.0,88442.19877562801,15697.99325181059,118910.48243258115,-17580.56238635443,34.740536628401216,6.280592802035572,56.231561903667796,51.26292946975343
60,2020.0,1591.0518257139465,-171.42370264378042,0.0,12182.69438159119,494509.76774681924,0.0,97333.22078444158,17333.45843705043,113871.34591875777,-22519.049008913105,32.55962498090477,2.101068764930829,58.8234396660269,52.96160710681224
